,publish_date,headline_text
8078,20070414,hobart man jailed over centrelink fraud
8079,20070425,afl amends fatherson rule
8080,20070619,sudan deployment under consideration pm tells
8081,20070309,the warehouse returns to profit
8082,20070717,nt must address potential urban drift clp
8083,20070223,water authority rejects fluoride claims
8084,20070519,craig satisfied with crows performance
8085,20070809,committee to look at threats to honey bees
8086,20070131,illegal escort agencies target backpackers
8087,20070521,snappers snap at pamela anderson
8088,20071113,apprentices living below the poverty line
8089,20071128,court told coroner made unfair and vicious comments
8090,20070303,liberal mp admits to burke meeting
8091,20070618,stawell police use hoon laws to impound car
8092,20070504,darwin property market on the slide
8093,20071015,riverina mp not contemplating opposition job
8094,20071205,water to be shut off in cobdogla irrigation trust
8095,20070309,former afl chairman evans dies
8096,20070702,semi trailer goes over road edge
8097,20071228,koala hospital makes plea to drivers watch out
8098,20070509,us accused of killing more afghan civilians
8099,20070213,aust team allowed to search for vietnam war graves
8100,20071024,jon stanhope discusses the cost of the cotter dam
8101,20070110,beaconsfield gold optimistic about mining
8102,20070403,howard missing the point on eu kyoto criticism
8103,20070401,no pilot argument indon crash investigators
8104,20070621,west wimmera shire to join aged care plan
8105,20071230,sa police find group missing in flinders
8106,20071123,jim middletons election analysis day 
8107,20070907,driver dies in road crash near cooroy
8108,20070115,mp dobbed in over water breach
8109,20071011,wine grape production down pc
8110,20070916,brisbane suffers nations highest rental rates
8111,20070815,futuristic buses to be trialed in sydney
8112,20070331,magpies steal victory at the death
8113,20070525,greens want detention centre closures made an
8114,20071218,stuart heggie tasmania health department
8115,20070717,boulia picks up western qlds tidiest town award
8116,20070108,barak announces return to politics
8117,20070508,moran vs williams
8118,20070623,wa govt offers incentives to teaching grads
8119,20070509,ratepayers group still considering mayoral
8120,20070521,golf club seeks more heritage listing information
8121,20070312,govt dismisses poll predicting election loss
8122,20071028,rural groups join forces to lobby for health
8123,20070203,bird flu found on uk poultry farm
8124,20070508,queen toasts us british alliance
8125,20070107,colorado avalanche buries cars
8126,20071015,hohaia kenny dowall get kiwis call up
8127,20070901, yo farmer fathers st child plans for more
8128,20070703,govt teams visits to nt communities postponed
8129,20071024,france to make some migrants pass dna tests
8130,20071122,community supports tough action on graffiti premier
8131,20070217,two wa police officers charged with animal cruelty
8132,20071105,john howard vows to fully fund the upgrade of the
8133,20070921,former senator bob collins dies
8134,20070423,closer pm news
8135,20070423,bali nine appeal to challenge death sentence
8136,20071025,cfmeu official joe mcdonald
8137,20070520,e timor swears in new president
8138,20070508,tigers may lose coach
8139,20070424,bore water over use could lead to prosecutions
8140,20070603,strong quake in china casualties reported
8141,20070916,israeli troops kill palestinian in hebron
8142,20070208,coroner finds car crash victim wouldve been better
8143,20070211,rescue efforts continue for missing kayaker
8144,20070514,actu denies confusion over awas
8145,20070424,alcohol damages womens brains faster than mens
8146,20071026,thai princess joins king in hospital
8147,20070206,stoner hopes to reverse water claims damage
8148,20070712, million spent on patels former patients
8149,20070601,brown slams alp over mighell dumping
8150,20071203,police not giving up on bermagui diver search
8151,20070228,troubled murray facing uncertain future
8152,20070304,reds injury woes continue
8153,20070228,statistics highlight bendigo growth
8154,20071220,man pleads guilty to shaking baby
8155,20070529,storms sweep across victoria
8156,20070224,japan launches fourth spy satellite
8157,20070504,stoner on form ahead of china race
8158,20071229, nd arrest after fatal uk teen stabbing
8159,20070206,police investigate stabbing death
8160,20071010,death penalty comments unlikely to change votes
8161,20071120,coalition attacks labors farming program cuts
8162,20070205,reveal water plan costings opposition says
8163,20070329,former prison guard back in court on assault
8164,20071116,inquest finds balibo deliberately killed
8165,20070821,lions roe banned for one match
8166,20070620,pga move may spark more farm representation changes
8167,20070518,country hour highlights
8168,20070911,top gear presenter crashes again
8169,20070322,bathurst council defers draft rural strategy
8170,20070313,honour guard for sas trooper
8171,20070814,indian pm defends nuclear agreement
8172,20070409,police probe suspicious kindergarten blaze
8173,20070227,police drop cliff jumpers public nuisance charges
8174,20070328,man to be sent to wa over child rape
8175,20070115,missing boy found safe in bendigo
8176,20070611,bush arrives in bulgaria
8177,20071124,aussies lose to argentina
8178,20070202,socceroos to play argentina uruguay
8179,20071005,alice alcohol bans delivering mixed results
8180,20071115,graziers relieved properties not included in
8181,20070515,road rage possible motive in melbourne shooting
8182,20070823, dead women and children taken in iraq battle
8183,20070513,thousands celebrate opening of arafura games in
8184,20070824,mariners hold on against sydney in season opener
8185,20071205,teddy bear teacher welcomed home
8186,20070714,pygmies housed in congo zoo
8187,20071224,man faces charges after police chase
8188,20070701,us forces find iraq mass grave
8189,20071018,man charged after highway chase
8190,20071229,al qaeda militant did not kill bhutto spokesman
8191,20071015,gary nairn and mike kelly go head to head on 
8192,20070507,blaze claims tarpeena house
8193,20070221,envoy seeks to dispel borat image
8194,20070425,broken bright water pipe fixed
8195,20070329,council flooded with level queries
8196,20070212,mariners snare petrovski
8197,20070629,evacuations continue across gippsland
8198,20070220,lourdes hospital backs nationals m pledge
8199,20070215,united may appeal kosmina ban
8200,20070925,richmond council pushes case for big irrigation
8201,20070225,iran fires first rocket into space
8202,20070324,poll tips labor win in nsw election
8203,20070315,georgiou renews attack on citizenship test
8204,20070208,roma saleyards withdrawn from market
8205,20071116,union leader joe mcdonald talks about his
8206,20070404,wimmera site targeted for m ethanol plant
8207,20070322,man pleads not guilty in drug death case
8208,20071122,we couldnt have stopped train delays govt
8209,20071207,rspca investigates dogs heat stroke death
8210,20071008,police search for toddlers family
8211,20070919,stirling backs indigenous concern over porn images
8212,20071120,m named worst nsw crash site
8213,20071120,medical board to discipline chief over patel affair
8214,20070503,mental health court trial set to begin
8215,20070507,big spending expected in budget
8216,20070122,murderers wife in court over diamond ring theft
8217,20070527,big merino back in top paddock
8218,20070924,indecent train assault police hunt teen
8219,20071219,top cops engaged in misconduct pic
8220,20070426,vanstone announces retirement
8221,20070212,qantas approves takeover bid
8222,20070919,parkes council closer to rex agreement
8223,20070401,spears finalises divorce settlement with federline
8224,20071124,coonan not committing suicide just yet
8225,20070824, reward for thorn murder
8226,20070624,us sailor detained on paedophile charges
8227,20070508,queen toasts us british alliance
8228,20071009,aboriginal elder proposes new use for stolen wages
8229,20070131,john herron address to the national press club
8230,20070628,lost road spikes turn up
8231,20070410,new measures at cq hospitals will save water cut
8232,20070509,southern grampians council expected to back wind
8233,20071209,lighting extend winning streak
8234,20070210,nz air force joins search for australian kayaker
8235,20070125,police arrest teens over car thefts
8236,20070326,no charges laid over glenelg car incident
8237,20071130,no cuts to diplomatic postings tanner says
8238,20070921,review urged into pub killing balls up
8239,20070904,apec forum costs flower producer
