,publish_date,headline_text
6077,20030814,council seeks advice over subdivision decision
6078,20030408,richardson on track for quick recovery
6079,20030226,drivers urged to take care in flooded areas
6080,20031022,chinchilla fire destroys historical school block
6081,20030809,childhood sun exposure may reduce ms risk study
6082,20031125,forum focuses attention on indigenous housing
6083,20031202,rain expected to continue across south east nsw
6084,20031010,indonesian police arrest driver of truck involved
6085,20030222,captain refuses to ship wheat to iraq
6086,20031019,iran joins talks on allowing tough nuclear checks
6087,20030328,former israeli pm pays tribute to australia
6088,20030604,concerns aired over vote counting system
6089,20030219,new zealand imposes visa entry for zimbabwe
6090,20030603,rolleston mining lease granted
6091,20030318,nestle negotiating with unions over redundancies
6092,20030715,gardens history to be brought to life on film
6093,20030723,us says has near perfect dental id on saddams dead
6094,20031107,liberal party to converge on shepparton
6095,20031126,cane farmers to meet over sugar crisis
6096,20030602,chamber defends road upgrade
6097,20031209,nsw man joins maverick state
6098,20030628,raikkonen puts pressure on schumacher
6099,20030928,no regrets over iraq war blair insists
6100,20030604,company announces new mine
6101,20030527,bracks critical of oppositions baseless
6102,20030727,death of us marine not suspicious nt police
6103,20031124,gardens may be checked for plant pests
6104,20030802,wa teachers postpone planned strike
6105,20031125,tas plans tighter drug laws
6106,20031119,high court sets bakhtiyari date
6107,20030625,farmers lament drought aid conflict
6108,20030406,two more aid ships bound for iraq
6109,20030314,scully hits back over rail system
6110,20031110,cancer checks reveal high levels of damage in
6111,20031104,japan investigates suspected mad cow infection
6112,20030428,maher lifts australia to strong total
6113,20030920,un approves peacekeeping force for liberia
6114,20030804,call for qld gmo moratorium
6115,20030930,wagga rsl club protests pokies tax plan
6116,20030715,men accused of servo hold up refused bail
6117,20031021,new general manager to stay out of council politics
6118,20030604,rail crash train guard defends poor recall
6119,20031110,white house unhappy with iraqi council
6120,20030701,leblanc to stay on after 
6121,20031015,man faces court after car crash
6122,20031228,six egypt prisoners kill guard escape from train
6123,20030420,lehmann and ponting put australia in control
6124,20031125,india pakistan to implement ceasefire
6125,20030826,business confidence at nine year high
6126,20030912,fears murray valley facing future winegrape
6127,20031107,maryborough council gives promenade plans a new
6128,20030414,three arrested after baghdad firefight
6129,20030530,council contributes to history project
6130,20030618,choisir first time aust winner at royal ascot
6131,20030718,kallis could miss first test
6132,20031002,labor clp in stoush over polling practices
6133,20031208,saudi security forces clash
6134,20030501,inquiry hears iwestraliai repair evidence
6135,20030912,nsw senior public servants to get pay rises
6136,20030826,greenpeace airs shale oil reef concerns
6137,20030319,king brothers to meet twu over redundancies
6138,20030528,abc asked to investigate war coverage
6139,20031001,spotlight falls on broken hill lead reduction
6140,20030514,iran condemns saudi bomb attacks
6141,20030913,typhoon maemi claims lives in south korea
6142,20031128,fines to be imposed if water restrictions breached
6143,20030304,alliance airlines decision upsets mp
6144,20030430,brauer assures customers its products dont contain
6145,20030326,police hunt for a man after random attack on
6146,20030517,csiro urges vigilance after rust fungus escape
6147,20030228,fuel prices tipped to jump further
6148,20031203,s korean opposition to end boycott
6149,20030909,business plan to put final pool options
6150,20030512,real sociedad jumps to second place
6151,20030324,police inspector admits years of corrupt deeds
6152,20030430,forums to focus on land rights
6153,20030220,christmas is detention centre no go claims quashed
6154,20031023,microwave cooking zaps away nutrients study
6155,20030603,thousands attend funeral of special ops chief
6156,20031023,sa woman claims miss world australia title
6157,20030603,cycling world rankings
6158,20031102,woman in hospital after being hit by boat
6159,20030305,fishermen hope conditions right for catches
6160,20031223,white stripes singer charged with assault
6161,20031125,club bowled over by council lease decision
6162,20030325,nyse bars al jazeera reporter
6163,20030414,odd couple nicholson and sandler manage a hit
6164,20031027,stange relishing new iraq challenge
6165,20030405,lions hold out port bombers thump dees saints hang
6166,20030918,anasta says storm brewing
6167,20030521,tas govt increases prison funding
6168,20031125,govt condemned over excision move
6169,20030313,act votes against anti gay language
6170,20031027,dodson launches biography
6171,20030518,half al qaedas leaders captured killed but hunt
6172,20030905,els sights sixth win of season
6173,20030528,disoriented pig hunter found on qld property
6174,20031201,hanson saga unites one nation says partys leader
6175,20030328,springborg impatient for lib nats coalition
6176,20030905,bombs explode in athens court building
6177,20030226,uk parliament due to debate iraq action
6178,20030625,egg shortage sends prices up
6179,20031129,bulls on verge of outright victory
6180,20030312,video trial for french
6181,20030730,health service downplays water concerns
6182,20030727,power restored to east brisbane suburbs
6183,20030401,winning lotto ticket yet to be claimed
6184,20030405,legal group welcomes changes to professional
6185,20030409,mp weighs options over expelled students
6186,20031118,grains industry pricing questioned
6187,20030826,survey highlights rural confidence slump
6188,20030410,broadcasting review under question
6189,20030508,roos says bounce the bounce to protect the umpires
6190,20030718,court clears ruddock home protest
6191,20031021,committee hears of melbourne aiport security breach
6192,20030713,reliance on junk food blamed for rise in obese
6193,20030528,man facing robbery charge gets conditional bail
6194,20030829,jury deliberates in baby manslaughter trial
6195,20031217,nsw mp assaulted at school
6196,20030409,tas govt faces questions over sell offs
6197,20030729,woman charged over pharmacy hold up
6198,20030221,round the world in no forget it
6199,20030518,childrens health deteriorating in iraq unicef
6200,20030601,police charge port hedland pair with wilful murder
6201,20030524,darwin welcomes home e timor troops
6202,20031224,thailand bans us beef imports
6203,20031002,act eye patients face two year wait
6204,20030603,formula one young lions show their claws
6205,20031119,longreach to hold own rm williams service
6206,20030910,review calls for more bush protection
6207,20031021,carlton crows announce de list culls
6208,20031029,melbourne man to face drug charges in sydney
6209,20030921,call for sa govt to help residential care operators
6210,20030826,qld govt backs airport shopping complex
6211,20030810,warnes telephone manner again under microscope
6212,20031113,police to question prisoner over melbourne murders
6213,20030715,four injured in great divide helicopter crash
6214,20031125,end round bend for byron sewerage crisis
6215,20030819,qld govt asked to manage reserve
6216,20030406,cyclone alert km winds off was north coast
6217,20031231,pittman to race modified events in 
6218,20030806,wallabies prepare for bledisloe cup
6219,20030709,centre uses naidoc week to call for self
6220,20031125,bush signs off on troops pay rise
6221,20031211,nsw nurses win pc pay rise
6222,20030601,barca bid million pounds for beckham press
6223,20031012,israel continues rafah raid despite un condemnation
6224,20030704,the skys the limit beckham says
6225,20030220,bad weather might have caused iranian plane crash
6226,20031027,vic govt rolls in b stamp duty bonanza
6227,20030327,thorpe back on deck after dead heat
6228,20030919,soldier charged with manslaughter over aids
6229,20031113,govt waits results of casa review into chopper
6230,20031208,accc concerned about wa dairy inquiry claims
6231,20030923,poll may compete in athens after ban reduced
6232,20030306,brl reports pc profit jump
6233,20030923,fed govt urged to continue cane farmer support
6234,20030409,sars threat sees mask access increased
